,learning_rate,max_bin,max_depth,n_estimators,subsample,acc_test,acc_train,roc_auc_test,roc_auc_train
4521,0.05,512,9,100,0.4,0.7693688303918635,0.8705407224590532,0.835914446358236,0.9497122030875684
4522,0.05,512,9,100,0.6,0.7636853125934789,0.8841522698377084,0.8379156948566733,0.9562102811824138
4523,0.05,512,9,100,0.8,0.7636853125934789,0.8884152269837708,0.8396613734341867,0.9576541096051316
4524,0.05,512,9,100,1.0,0.7615913849835477,0.8825069179567722,0.8366908205297814,0.9529498148750326
4525,0.05,512,9,200,0.2,0.7571043972479808,0.8925286066861118,0.8260059217769913,0.9655755779396852
4526,0.05,512,9,200,0.4,0.7627879150463656,0.9287263480667116,0.830668820040118,0.9837387573772668
4527,0.05,512,9,200,0.6,0.7612922524678433,0.9430109939421136,0.8322788389537241,0.989447174333383
4528,0.05,512,9,200,0.8,0.7618905174992522,0.9457033879291002,0.8337796858422855,0.990297881539262
4529,0.05,512,9,200,1.0,0.7577026622793898,0.9182559270062076,0.8333014765784843,0.9784239572286888
4530,0.05,512,9,300,0.2,0.7538139395752318,0.9279036721262434,0.8219926865481453,0.9840546263074564
4531,0.05,512,9,300,0.4,0.7556087346694585,0.96881310298407,0.8256803743777195,0.9965078450181196
4532,0.05,512,9,300,0.6,0.7565061322165719,0.9804053548724851,0.8280082440986256,0.9985200943248436
4533,0.05,512,9,300,0.8,0.7583009273107987,0.9807792984817888,0.8287531194563877,0.9986615171544037
4534,0.05,512,9,300,1.0,0.7532156745438229,0.9543040909430858,0.8278847544309526,0.9922614685054872
4535,0.05,512,9,500,0.2,0.7442416990726892,0.97786253832922,0.812443176855817,0.9983171667715908
4536,0.05,512,9,500,0.4,0.7484295542925516,0.996784084959988,0.8173383788705957,0.999977145480083
4537,0.05,512,9,500,0.6,0.7544122046066407,0.998579014284646,0.8211780126825678,0.9999947310431322
4538,0.05,512,9,500,0.8,0.7562069997008675,0.998579014284646,0.8237433763005789,0.9999952456333996
4539,0.05,512,9,500,1.0,0.7478312892611427,0.9872859172836737,0.8215033811113068,0.9993340418868424
4540,0.05,512,10,100,0.2,0.7615913849835477,0.8636601600478648,0.8342376714358735,0.945222100962879
4541,0.05,512,10,100,0.4,0.7639844451091834,0.8958193104479845,0.8351860362894971,0.9659021302112948
4542,0.05,512,10,100,0.6,0.7574035297636853,0.9164609976815496,0.8334876059326584,0.9751529530075722
4543,0.05,512,10,100,0.8,0.7639844451091834,0.918405504449929,0.83758817878154,0.9770262405686232
4544,0.05,512,10,100,1.0,0.7580017947950942,0.9118240969261836,0.8330942287014327,0.972513395791466
4545,0.05,512,10,200,0.2,0.7502243493867783,0.9197517014434224,0.8281489149374534,0.9797234766416516
4546,0.05,512,10,200,0.4,0.7618905174992522,0.9620821180166031,0.8277292290378974,0.9951064814792028
4547,0.05,512,10,200,0.6,0.7571043972479808,0.9730760601301324,0.8263305743235988,0.9976173240080032
4548,0.05,512,10,200,0.8,0.759796589889321,0.978685214269688,0.831888325251024,0.9984463289286944
4549,0.05,512,10,200,1.0,0.7550104696380496,0.9582678932017052,0.8290477049534748,0.993480532848825
4550,0.05,512,10,300,0.2,0.7517200119653006,0.9579687383142622,0.8211067824104896,0.994186304587232
4551,0.05,512,10,300,0.4,0.7624887825306611,0.9896791563832176,0.8228841387723194,0.9996900041109053
4552,0.05,512,10,300,0.6,0.7529165420281184,0.9950639443571908,0.8213811442373635,0.9999277671879078
4553,0.05,512,10,300,0.8,0.7562069997008675,0.99596140901952,0.8286885110940254,0.9999692476381538
4554,0.05,512,10,300,1.0,0.7514208794495961,0.9822750729190038,0.8249288771102417,0.99886366163551
4555,0.05,512,10,500,0.2,0.7415495064313491,0.9926707052576472,0.8100302961318024,0.999800439656975
4556,0.05,512,10,500,0.4,0.7523182769967095,0.9999252112781392,0.8148959680086594,0.9999999440662752
4557,0.05,512,10,500,0.6,0.7436434340412803,0.9999252112781392,0.8146622324927445,0.999999988813255
4558,0.05,512,10,500,0.8,0.7529165420281184,0.9999252112781392,0.8235296854843442,0.9999999888132552
4559,0.05,512,10,500,1.0,0.7469338917140294,0.9985042255627852,0.8205852622777364,0.9999897865018677
4560,0.05,512,11,100,0.2,0.7568052647322764,0.8792162141948994,0.8304977242107042,0.955146376991425
4561,0.05,512,11,100,0.4,0.7618905174992522,0.9190038142248148,0.834611898820083,0.979018152373042
4562,0.05,512,11,100,0.6,0.759796589889321,0.9417395856704808,0.8301447943199048,0.9872186404999456
4563,0.05,512,11,100,0.8,0.759198324857912,0.9483957819160872,0.8332119913120544,0.989687398494273
4564,0.05,512,11,100,1.0,0.755907867185163,0.9397202901802408,0.8318679226102782,0.9862759335036612
4565,0.05,512,11,200,0.2,0.7577026622793898,0.9392715578490765,0.8216078999024969,0.9886072735231182
4566,0.05,512,11,200,0.4,0.7562069997008675,0.9817515518659786,0.8271380893678618,0.9989023230260304
4567,0.05,512,11,200,0.6,0.7568052647322764,0.9908757759329891,0.8254657887088207,0.9996777210649584
4568,0.05,512,11,200,0.8,0.7580017947950942,0.9916236631515968,0.8284828739517697,0.999829346205906
4569,0.05,512,11,200,1.0,0.7529165420281184,0.9754692992296762,0.826425965617613,0.9980049223467624
4570,0.05,512,11,300,0.2,0.7475321567454383,0.976366763892005,0.8172114887627981,0.9981209065183236
4571,0.05,512,11,300,0.4,0.7556087346694585,0.9982798593972028,0.8215556405069018,0.9999932991397796
4572,0.05,512,11,300,0.6,0.7517200119653006,0.9994764789469748,0.8214994437595838,0.999999407102518
4573,0.05,512,11,300,0.8,0.7562069997008675,0.9994764789469748,0.8250384070763517,0.9999995637169472
4574,0.05,512,11,300,1.0,0.7508226144181872,0.9902026774362426,0.8211314803440244,0.9997901925986078
4575,0.05,512,11,500,0.2,0.7385581812743045,0.9984294368409244,0.8107562006130814,0.999990502453544
4576,0.05,512,11,500,0.4,0.746036494166916,0.9999252112781392,0.8158497019782687,0.9999999888132552
4577,0.05,512,11,500,0.6,0.7484295542925516,0.9999252112781392,0.8170180216167768,0.9999999888132552
4578,0.05,512,11,500,0.8,0.7553096021537541,0.9999252112781392,0.8218645436466177,0.999999988813255
4579,0.05,512,11,500,1.0,0.7469338917140294,0.9995512676688356,0.8162713565536861,0.99999902675319
4580,0.05,512,12,100,0.2,0.7574035297636853,0.8939495924014659,0.8259073090133855,0.9656617494359754
4581,0.05,512,12,100,0.4,0.7556087346694585,0.9430109939421136,0.8294543260041322,0.9881980176461505
4582,0.05,512,12,100,0.6,0.7621896500149566,0.9638770473412608,0.8296690906435638,0.9952508911696624
4583,0.05,512,12,100,0.8,0.7663775052348191,0.9675416947124372,0.8328100234952517,0.9964590708101714
4584,0.05,512,12,100,1.0,0.7562069997008675,0.9593897240296164,0.8263484713768847,0.9940263788815378
4585,0.05,512,12,200,0.2,0.7463356266826204,0.9602871886919452,0.8167599461083932,0.9946425224194674
4586,0.05,512,12,200,0.4,0.7472330242297338,0.9919976067609004,0.8212496008957115,0.9998559482853786
4587,0.05,512,12,200,0.6,0.7535148070595273,0.9980554932316208,0.8232662408599749,0.9999904129595846
4588,0.05,512,12,200,0.8,0.7580017947950942,0.9977563383441777,0.8278396538566718,0.9999948429105816
4589,0.05,512,12,200,1.0,0.752617409512414,0.989230424052053,0.8208182819115197,0.9997841293828492
4590,0.05,512,12,300,0.2,0.7439425665569848,0.9875850721711166,0.8114294877576996,0.9995562106413955
4591,0.05,512,12,300,0.4,0.7451390966198026,0.9995512676688356,0.8151678242480733,0.9999997203313764
4592,0.05,512,12,300,0.6,0.7505234819024827,0.9999252112781392,0.8192211488762798,0.9999999888132552
4593,0.05,512,12,300,0.8,0.7556087346694585,0.9998504225562784,0.8247225240858544,0.999999988813255
4594,0.05,512,12,300,1.0,0.7508226144181872,0.9982798593972028,0.8171722942161019,0.9999964090548736
4595,0.05,512,12,500,0.2,0.7385581812743045,0.9997756338344178,0.8026338019497765,0.9999997650783562
4596,0.05,512,12,500,0.4,0.7433443015255758,0.9999252112781392,0.8108918602769891,0.999999988813255
4597,0.05,512,12,500,0.6,0.7490278193239606,0.9999252112781392,0.815681111736315,0.999999988813255
4598,0.05,512,12,500,0.8,0.7529165420281184,0.9999252112781392,0.8229806038895308,0.999999988813255
4599,0.05,512,12,500,1.0,0.7469338917140294,0.9999252112781392,0.8135739126824247,0.999999988813255
4600,0.05,512,13,100,0.2,0.7583009273107987,0.9065140976740708,0.8282151340346116,0.9726113693036702
4601,0.05,512,13,100,0.4,0.7583009273107987,0.961558596963578,0.8294904780517698,0.9943839072498925
4602,0.05,512,13,100,0.6,0.7636853125934789,0.9792087353227134,0.8292270334274001,0.9984385429542144
4603,0.05,512,13,100,0.8,0.7588991923422076,0.9836212699124972,0.8287481082814677,0.9990961221954104
4604,0.05,512,13,100,1.0,0.7541130720909363,0.9783112706603844,0.8217786377908449,0.9981773995802822
4605,0.05,512,13,200,0.2,0.7502243493867783,0.9698601450901204,0.8162756518464748,0.9969728556318797
4606,0.05,512,13,200,0.4,0.7499252168710739,0.997083239847431,0.8227282554381987,0.999988600706904
4607,0.05,512,13,200,0.6,0.7583009273107987,0.9995512676688356,0.822628389880863,0.9999994965964776
4608,0.05,512,13,200,0.8,0.759198324857912,0.9995512676688356,0.8248053874425684,0.9999997650783564
4609,0.05,512,13,200,1.0,0.7508226144181872,0.9940169022511404,0.8179021360491038,0.9999702320717088
4610,0.05,512,13,300,0.2,0.7454382291355071,0.9948395781916088,0.8081580853875572,0.999917251647662
4611,0.05,512,13,300,0.4,0.749326951839665,0.9999252112781392,0.8180710842321233,0.999999988813255
4612,0.05,512,13,300,0.6,0.7556087346694585,0.9999252112781392,0.8197254878378785,0.999999988813255
4613,0.05,512,13,300,0.8,0.7553096021537541,0.9999252112781392,0.8229494630168133,0.9999999888132548
4614,0.05,512,13,300,1.0,0.749326951839665,0.9993269015032532,0.8160608872070432,0.9999996532109068
4615,0.05,512,13,500,0.2,0.7361651211486688,0.9999252112781392,0.8016412313745367,0.9999999440662752
4616,0.05,512,13,500,0.4,0.7454382291355071,0.9999252112781392,0.8143284524489611,0.9999999888132552
4617,0.05,512,13,500,0.6,0.7523182769967095,0.9999252112781392,0.8173806159163506,0.9999999888132548
4618,0.05,512,13,500,0.8,0.7541130720909363,0.9999252112781392,0.8209618162788732,0.999999988813255
4619,0.05,512,13,500,1.0,0.7469338917140294,0.9999252112781392,0.814623395887114,0.999999988813255
4620,0.05,512,14,100,0.2,0.7511217469338917,0.9145912796350312,0.8226867342745752,0.9777911118805602
4621,0.05,512,14,100,0.4,0.7544122046066407,0.974945778176651,0.8280236355644515,0.9974390296671134
4622,0.05,512,14,100,0.6,0.755907867185163,0.98893126916461,0.82642328105962,0.9996738951981882
4623,0.05,512,14,100,0.8,0.7538139395752318,0.9913992969860144,0.8250437761923375,0.9998854589185362
4624,0.05,512,14,100,1.0,0.7436434340412803,0.9875102834492558,0.8159209322503469,0.9993818764082152
4625,0.05,512,14,200,0.2,0.7499252168710739,0.9785356368259668,0.815174625128322,0.9984202638129788
4626,0.05,512,14,200,0.4,0.7505234819024827,0.999401690225114,0.8213040079377011,0.999998668777352
4627,0.05,512,14,200,0.6,0.7523182769967095,0.9999252112781392,0.820737745171733,0.9999999440662752
4628,0.05,512,14,200,0.8,0.7499252168710739,0.9999252112781392,0.8204528240834204,0.999999988813255
4629,0.05,512,14,200,1.0,0.7385581812743045,0.9991025353376712,0.8129589699315187,0.99999907150017
4630,0.05,512,14,300,0.2,0.7433443015255758,0.997083239847431,0.8095434962824241,0.9999756688297504
4631,0.05,512,14,300,0.4,0.7505234819024827,0.9999252112781392,0.8169181560594411,0.999999988813255
4632,0.05,512,14,300,0.6,0.749326951839665,0.9999252112781392,0.8183363185618214,0.9999999888132552
4633,0.05,512,14,300,0.8,0.749326951839665,0.9999252112781392,0.8189544827823187,0.999999988813255
4634,0.05,512,14,300,1.0,0.7361651211486688,0.9999252112781392,0.8110536496386943,0.999999988813255
4635,0.05,512,14,500,0.2,0.7346694585701465,0.9999252112781392,0.8009325080644122,0.999999988813255
4636,0.05,512,14,500,0.4,0.7508226144181872,0.9999252112781392,0.814079862378819,0.9999999888132552
4637,0.05,512,14,500,0.6,0.7490278193239606,0.9999252112781392,0.8166360984996542,0.9999999888132552
4638,0.05,512,14,500,0.8,0.7463356266826204,0.9999252112781392,0.8178897870823364,0.999999988813255
4639,0.05,512,14,500,1.0,0.7376607837271911,0.9999252112781392,0.8092179488831523,0.999999988813255
4640,0.05,512,15,100,0.2,0.7529165420281184,0.9234163488145988,0.8200413708283758,0.9825839496968772
4641,0.05,512,15,100,0.4,0.7529165420281184,0.9834716924687756,0.8271201923145758,0.9989257256964498
4642,0.05,512,15,100,0.6,0.752617409512414,0.9934185924762546,0.8251046261735098,0.9999359782586954
4643,0.05,512,15,100,0.8,0.752617409512414,0.996484930072545,0.8249643132757478,0.9999931648988404
4644,0.05,512,15,100,1.0,0.7397547113371223,0.9934185924762546,0.8136465747187657,0.9999429587875394
4645,0.05,512,15,200,0.2,0.7436434340412803,0.9865380300650662,0.8089861820430989,0.9992995419654404
4646,0.05,512,15,200,0.4,0.7523182769967095,0.9999252112781392,0.8213272741069728,0.9999998769458056
4647,0.05,512,15,200,0.6,0.7499252168710739,0.9999252112781392,0.8204016385110224,0.9999999888132552
4648,0.05,512,15,200,0.8,0.749326951839665,0.9999252112781392,0.8208426219039888,0.999999988813255
4649,0.05,512,15,200,1.0,0.7376607837271911,0.9997008451125572,0.8095796483300617,0.9999998993192956
4650,0.05,512,15,300,0.2,0.738857313790009,0.9991025353376712,0.8030397071183024,0.9999954246213186
4651,0.05,512,15,300,0.4,0.7496260843553695,0.9999252112781392,0.8181809721392992,0.9999999888132552
4652,0.05,512,15,300,0.6,0.7523182769967095,0.9999252112781392,0.8189609257215018,0.999999988813255
4653,0.05,512,15,300,0.8,0.7487286868082561,0.9999252112781392,0.8190393148148944,0.999999988813255
4654,0.05,512,15,300,1.0,0.7397547113371223,0.9999252112781392,0.8076589365714115,0.999999988813255
4655,0.05,512,15,500,0.2,0.7334729285073287,0.9999252112781392,0.7967256267190119,0.999999988813255
4656,0.05,512,15,500,0.4,0.7466347591983249,0.9999252112781392,0.8158146237538282,0.999999988813255
4657,0.05,512,15,500,0.6,0.7487286868082561,0.9999252112781392,0.8179730083801162,0.999999988813255
4658,0.05,512,15,500,0.8,0.7478312892611427,0.9999252112781392,0.8182185559511997,0.999999988813255
4659,0.05,512,15,500,1.0,0.7397547113371223,0.9999252112781392,0.8068809516650703,0.999999988813255
4660,0.05,512,16,100,0.2,0.7553096021537541,0.9302969112257872,0.822192059721751,0.9852043216454072
4661,0.05,512,16,100,0.4,0.752019144481005,0.989230424052053,0.8229208277315556,0.999544509306186
4662,0.05,512,16,100,0.6,0.7609931199521388,0.9967092962381272,0.8232129076411827,0.9999891152971712
4663,0.05,512,16,100,0.8,0.7505234819024827,0.9985042255627852,0.8221083015123725,0.9999993847290282
4664,0.05,512,16,100,1.0,0.7376607837271911,0.99798070450976,0.8068482000575569,0.9999976172233273
4665,0.05,512,16,200,0.2,0.742147771462758,0.9881085932241418,0.8109093993892094,0.9996070208369232
4666,0.05,512,16,200,0.4,0.7466347591983249,0.9999252112781392,0.8164916692796365,0.9999999888132552
4667,0.05,512,16,200,0.6,0.7565061322165719,0.9999252112781392,0.8186756466921234,0.9999999888132552
4668,0.05,512,16,200,0.8,0.7463356266826204,0.9999252112781392,0.8180836121694235,0.999999988813255
4669,0.05,512,16,200,1.0,0.7370625186957822,0.9999252112781392,0.8050330809132937,0.999999988813255
4670,0.05,512,16,300,0.2,0.7370625186957822,0.9997008451125572,0.8050402397346083,0.9999993399820484
4671,0.05,512,16,300,0.4,0.7442416990726892,0.9999252112781392,0.8137120779337923,0.9999999888132548
4672,0.05,512,16,300,0.6,0.7541130720909363,0.9999252112781392,0.8170362766111285,0.999999988813255
4673,0.05,512,16,300,0.8,0.7463356266826204,0.9999252112781392,0.8169750686888905,0.999999988813255
4674,0.05,512,16,300,1.0,0.7352677236015555,0.9999252112781392,0.8042524114489598,0.999999988813255
4675,0.05,512,16,500,0.2,0.7331737959916242,0.9999252112781392,0.8000075883505933,0.999999988813255
4676,0.05,512,16,500,0.4,0.7418486389470536,0.9999252112781392,0.8120734237349289,0.999999988813255
4677,0.05,512,16,500,0.6,0.7532156745438229,0.9999252112781392,0.8163239738903468,0.999999988813255
4678,0.05,512,16,500,0.8,0.746036494166916,0.9999252112781392,0.8165602149937217,0.9999999888132552
4679,0.05,512,16,500,1.0,0.734968591085851,0.9999252112781392,0.8037835086528673,0.999999988813255
4680,0.05,512,17,100,0.2,0.7496260843553695,0.9406177548425696,0.8217335372165645,0.9886416839505604
4681,0.05,512,17,100,0.4,0.7562069997008675,0.99296986014509,0.8230074494694598,0.9998462829377484
4682,0.05,512,17,100,0.6,0.7511217469338917,0.9987285917283674,0.8247005107103126,0.9999988030182912
4683,0.05,512,17,100,0.8,0.7544122046066407,0.999177324059532,0.8218058413118398,0.9999997427048662
4684,0.05,512,17,100,1.0,0.7310798683816931,0.9992521127813926,0.8020227965505935,0.9999997203313764
4685,0.05,512,17,200,0.2,0.7445408315883937,0.9928950714232294,0.8115125300849466,0.9997900136106888
4686,0.05,512,17,200,0.4,0.749326951839665,0.9999252112781392,0.8162509539129401,0.9999999664397652
4687,0.05,512,17,200,0.6,0.746036494166916,0.9999252112781392,0.8205856202188022,0.9999999888132552
4688,0.05,512,17,200,0.8,0.752019144481005,0.9999252112781392,0.8185682643724077,0.999999988813255
4689,0.05,512,17,200,1.0,0.7274902781932396,0.9999252112781392,0.8007850363453357,0.9999999888132552
4690,0.05,512,17,300,0.2,0.7415495064313491,0.9997008451125572,0.8041035079656206,0.9999997650783562
4691,0.05,512,17,300,0.4,0.7484295542925516,0.9999252112781392,0.8137625476240588,0.9999999888132552
4692,0.05,512,17,300,0.6,0.7484295542925516,0.9999252112781392,0.8191241468474699,0.9999999888132552
4693,0.05,512,17,300,0.8,0.7511217469338917,0.9999252112781392,0.8177267449269013,0.999999988813255
4694,0.05,512,17,300,1.0,0.7268920131618307,0.9999252112781392,0.7999692886565613,0.999999988813255
4695,0.05,512,17,500,0.2,0.7337720610230332,0.9999252112781392,0.7964646876821024,0.999999988813255
4696,0.05,512,17,500,0.4,0.7478312892611427,0.9999252112781392,0.8120526631531172,0.999999988813255
4697,0.05,512,17,500,0.6,0.7481304217768472,0.9999252112781392,0.8184956023360666,0.9999999888132548
4698,0.05,512,17,500,0.8,0.7505234819024827,0.9999252112781392,0.8173161865245211,0.999999988813255
4699,0.05,512,17,500,1.0,0.7265928806461263,0.9999252112781392,0.7996049046516589,0.999999988813255
4700,0.05,512,18,100,0.2,0.7424469039784625,0.9430857826639742,0.8184820005755693,0.9902952079072208
4701,0.05,512,18,100,0.4,0.7571043972479808,0.9952135218009124,0.8205934949222481,0.9999293557056896
4702,0.05,512,18,100,0.6,0.7532156745438229,0.9994764789469748,0.8221083015123725,0.9999997203313764
4703,0.05,512,18,100,0.8,0.7583009273107987,0.9995512676688356,0.8202344800333315,0.9999998769458056
4704,0.05,512,18,100,1.0,0.7367633861800778,0.9998504225562784,0.803760958365727,0.9999999440662752
4705,0.05,512,18,200,0.2,0.7409512413999402,0.9928950714232294,0.8082581299154257,0.9998565747430954
4706,0.05,512,18,200,0.4,0.7430451690098714,0.9999252112781392,0.8125616553485702,0.999999988813255
4707,0.05,512,18,200,0.6,0.7484295542925516,0.9999252112781392,0.8189018654456581,0.9999999888132552
4708,0.05,512,18,200,0.8,0.7562069997008675,0.9999252112781392,0.8174568573633488,0.9999999888132552
4709,0.05,512,18,200,1.0,0.7367633861800778,0.9999252112781392,0.8026334440087108,0.9999999888132552
4710,0.05,512,18,300,0.2,0.7358659886329644,0.9998504225562784,0.8054536616655141,0.9999998545723158
4711,0.05,512,18,300,0.4,0.7430451690098714,0.9999252112781392,0.8104569618821401,0.999999988813255
4712,0.05,512,18,300,0.6,0.749326951839665,0.9999252112781392,0.8178505925356402,0.999999988813255
4713,0.05,512,18,300,0.8,0.755907867185163,0.9999252112781392,0.8167107292118567,0.9999999888132552
4714,0.05,512,18,300,1.0,0.7361651211486688,0.9999252112781392,0.8017387703149452,0.9999999888132552
4715,0.05,512,18,500,0.2,0.7310798683816931,0.9999252112781392,0.8001892434414458,0.999999988813255
4716,0.05,512,18,500,0.4,0.7400538438528268,0.9999252112781392,0.8087417082952125,0.9999999888132552
4717,0.05,512,18,500,0.6,0.7484295542925516,0.9999252112781392,0.8173884906197965,0.999999988813255
4718,0.05,512,18,500,0.8,0.755907867185163,0.9999252112781392,0.8164696559040947,0.999999988813255
4719,0.05,512,18,500,1.0,0.7343703260544421,0.9999252112781392,0.8015059296516946,0.9999999888132552
4720,0.05,512,19,100,0.2,0.7505234819024827,0.9497419789095805,0.8189040130920524,0.991999922408737
4721,0.05,512,19,100,0.4,0.7514208794495961,0.9966345075162666,0.8186437899372745,0.9999763847814268
4722,0.05,512,19,100,0.6,0.7544122046066407,0.9997008451125572,0.8215155511075413,0.9999999216927854
4723,0.05,512,19,100,0.8,0.7496260843553695,0.9999252112781392,0.8182167662458711,0.999999988813255
4724,0.05,512,19,100,1.0,0.7274902781932396,0.9998504225562784,0.795067285761534,0.9999999888132552
4725,0.05,512,19,200,0.2,0.746036494166916,0.9950639443571908,0.807441308403454,0.99992347147785
4726,0.05,512,19,200,0.4,0.7472330242297338,0.9999252112781392,0.8130366431427797,0.999999988813255
4727,0.05,512,19,200,0.6,0.7544122046066407,0.9999252112781392,0.8169800798638106,0.999999988813255
4728,0.05,512,19,200,0.8,0.7508226144181872,0.9999252112781392,0.8158357422767057,0.9999999888132552
4729,0.05,512,19,200,1.0,0.7256954830990129,0.9999252112781392,0.7942594127762052,0.999999988813255
4730,0.05,512,19,300,0.2,0.7358659886329644,0.9997756338344178,0.8014669140755313,0.9999996755843968
4731,0.05,512,19,300,0.4,0.7445408315883937,0.9999252112781392,0.8112945439759235,0.999999988813255
4732,0.05,512,19,300,0.6,0.7514208794495961,0.9999252112781392,0.8160859430816436,0.999999988813255
4733,0.05,512,19,300,0.8,0.7508226144181872,0.9999252112781392,0.8153002624423893,0.999999988813255
4734,0.05,512,19,300,1.0,0.725097218067604,0.9999252112781392,0.7938778476001485,0.9999999888132552
4735,0.05,512,19,500,0.2,0.7337720610230332,0.9999252112781392,0.7973702785783726,0.999999988813255
4736,0.05,512,19,500,0.4,0.7415495064313491,0.9999252112781392,0.8104319060075398,0.999999988813255
4737,0.05,512,19,500,0.6,0.7508226144181872,0.9999252112781392,0.8157500153914659,0.999999988813255
4738,0.05,512,19,500,0.8,0.7505234819024827,0.9999252112781392,0.8151538645465102,0.999999988813255
4739,0.05,512,19,500,1.0,0.7247980855518995,0.9999252112781392,0.7937414720541092,0.999999988813255
4740,0.05,512,20,100,0.2,0.7478312892611427,0.951312542068656,0.8148778919848404,0.9923506268626768
4741,0.05,512,20,100,0.4,0.7496260843553695,0.9976815496223168,0.8186237452375942,0.999990882802872
4742,0.05,512,20,100,0.6,0.7517200119653006,0.9998504225562784,0.8196055775808625,0.9999999664397652
4743,0.05,512,20,100,0.8,0.7496260843553695,0.9999252112781392,0.8185478617316616,0.9999999888132552
4744,0.05,512,20,100,1.0,0.7286868082560575,0.9999252112781392,0.7964514438626709,0.9999999888132552
4745,0.05,512,20,200,0.2,0.7382590487586,0.9958118315757984,0.8051261455903808,0.9999377681378862
4746,0.05,512,20,200,0.4,0.7397547113371223,0.9999252112781392,0.8131569113408615,0.999999988813255
4747,0.05,512,20,200,0.6,0.7472330242297338,0.9999252112781392,0.8168726975440948,0.9999999888132552
4748,0.05,512,20,200,0.8,0.7487286868082561,0.9999252112781392,0.8171039274725496,0.999999988813255
4749,0.05,512,20,200,1.0,0.7256954830990129,0.9999252112781392,0.7954266585915162,0.999999988813255
4750,0.05,512,20,300,0.2,0.7331737959916242,0.9998504225562784,0.7998858883882485,0.9999994965964776
4751,0.05,512,20,300,0.4,0.7391564463057134,0.9999252112781392,0.8114323512862255,0.999999988813255
4752,0.05,512,20,300,0.6,0.7451390966198026,0.9999252112781392,0.8161253165988726,0.999999988813255
4753,0.05,512,20,300,0.8,0.7478312892611427,0.9999252112781392,0.8168462099052316,0.999999988813255
4754,0.05,512,20,300,1.0,0.7247980855518995,0.9999252112781392,0.7953307303859034,0.9999999888132548
4755,0.05,512,20,500,0.2,0.7289859407717619,0.9999252112781392,0.793681695896134,0.999999988813255
4756,0.05,512,20,500,0.4,0.7373616512114867,0.9999252112781392,0.8105328453880726,0.999999988813255
4757,0.05,512,20,500,0.6,0.7448399641040981,0.9999252112781392,0.8158042434629224,0.999999988813255
4758,0.05,512,20,500,0.8,0.7472330242297338,0.9999252112781392,0.816693727011235,0.9999999888132548
4759,0.05,512,20,500,1.0,0.724498953036195,0.9999252112781392,0.7952691645225998,0.999999988813255
4760,0.05,1024,4,100,0.2,0.7675740352976369,0.7908907336773614,0.8426430225116296,0.8711165382734117
4761,0.05,1024,4,100,0.4,0.7642835776248879,0.7919377757834118,0.843341544501381,0.8729946920685129
4762,0.05,1024,4,100,0.6,0.7636853125934789,0.791040311121083,0.8428214561328906,0.8731026329704606
4763,0.05,1024,4,100,0.8,0.7657792402034101,0.7911898885648044,0.8427657962971713,0.8729170784321033
4764,0.05,1024,4,100,1.0,0.7642835776248879,0.7920873532271333,0.8430396212124465,0.8724480405901643
4765,0.05,1024,4,200,0.2,0.7687705653604546,0.7975469299229676,0.8420434712265494,0.8803168081692949
4766,0.05,1024,4,200,0.4,0.7693688303918635,0.8006880562411188,0.8424801593267273,0.8830511842355315
4767,0.05,1024,4,200,0.6,0.7687705653604546,0.7999401690225114,0.8431215897164963,0.8837489015175803
4768,0.05,1024,4,200,0.8,0.7660783727191146,0.8001645351880936,0.8432984126029617,0.8835128835727886
4769,0.05,1024,4,200,1.0,0.7642835776248879,0.7970234088699424,0.842892328463903,0.8806877606315804
4770,0.05,1024,4,300,0.2,0.7666766377505235,0.8054745344402064,0.8404449064270466,0.8878771236301327
4771,0.05,1024,4,300,0.4,0.7666766377505235,0.8068207314336998,0.8419593550761054,0.8911567416448551
4772,0.05,1024,4,300,0.6,0.7678731678133414,0.8077929848178894,0.8420846344491073,0.8923836478963976
4773,0.05,1024,4,300,0.8,0.7654801076877057,0.807942562261611,0.842680785294063,0.8918830410602312
4774,0.05,1024,4,300,1.0,0.7648818426562968,0.8037543938374093,0.8424135822885035,0.8874477539857588
4775,0.05,1024,4,500,0.2,0.7666766377505235,0.8145239697853563,0.8379074622121616,0.8995403008527387
4776,0.05,1024,4,500,0.4,0.7660783727191146,0.8220776306932914,0.8405354655166735,0.9050163803031492
4777,0.05,1024,4,500,0.6,0.7699670954232725,0.8215541096402662,0.8406815054714871,0.9068218314428704
4778,0.05,1024,4,500,0.8,0.7654801076877057,0.8232742502430633,0.8412602961747555,0.9069582985444208
4779,0.05,1024,4,500,1.0,0.7651809751720012,0.8151222795602423,0.8422131352917004,0.9011094431922996
4780,0.05,1024,5,100,0.2,0.7705653604546814,0.7970981975918031,0.8434383675596582,0.880302668123688
4781,0.05,1024,5,100,0.4,0.7687705653604546,0.7999401690225114,0.8437873600987345,0.8829185318140064
4782,0.05,1024,5,100,0.6,0.7681723003290458,0.8003141126318152,0.8435210519458392,0.8832924935106812
4783,0.05,1024,5,100,0.8,0.7654801076877057,0.8010619998504226,0.84387469771877,0.8841288704962893
4784,0.05,1024,5,100,1.0,0.7627879150463656,0.7988183381946002,0.842611702668379,0.8832630276245031
4785,0.05,1024,5,200,0.2,0.7636853125934789,0.8108593224141799,0.8413798484907058,0.894070474792751
